UID	C2PJTACXX_4_TACAGC_1.bed	C3B9JACXX_2_CCGTCC_1.bed	C2F7PACXX_7_AGTTCC_1.bed	C2NC1ACXX_3_ATTCCT_1.bed	SRS380396_1.bed	SRS606816_1.bed	C2EJBACXX_2_AGGCCG_1.bed	D2GEUACXX_7_CAACTA_1.bed	C2F5LACXX_8_CCACGC_1.bed	SRS380430_1.bed	C2PJTACXX_6_CTCAGA_1.bed	C2F5LACXX_6_GCAAGG_1.bed	C37FTACXX_4_ACTCTC_1.bed	C2F8BACXX_5_TACAGC_1.bed	C2F8BACXX_3_ATGTCA_1.bed	C2MRVACXX_7_CCTTAG_1.bed	SRS380435_1.bed	SRS380365_1.bed	C2F8BACXX_6_ATAATT_1.bed	C2F5LACXX_6_TTCGAA_1.bed	C2F5JACXX_8_GCACTT_1.bed	C2F8BACXX_4_TGACCA_1.bed	C2F7PACXX_2_CTTGTA_1.bed	C37FTACXX_4_ATAATT_1.bed	SRS380305_1.bed	C2F5LACXX_7_CTGCTG_1.bed	SRS380321_1.bed	SRS380406_1.bed	SRS380449_1.bed	C2F5JACXX_2_TGGCGC_1.bed	C34AYACXX_3_TAATCG_1.bed	SRS380310_1.bed	SRS380341_1.bed	SRS380419_1.bed	SRS380316_1.bed	C2EJBACXX_4_CGTACG_1.bed	C2PVKACXX_3_TGGCGC_1.bed	C2F5JACXX_5_GAAACC_1.bed	C2PNJACXX_1_AAACAT_1.bed	SRS380447_1.bed	C2F5JACXX_8_AAACAT_1.bed	C2PTNACXX_4_GCTCCA_1.bed	SRS380380_1.bed	SRS380347_1.bed	SRS380367_1.bed	C2F5JACXX_4_ATCTAT_1.bed	C2F5JACXX_7_AGAAGA_1.bed	SRS380350_1.bed	SRS380393_1.bed	SRS380278_1.bed	SRS380338_1.bed	SRS380364_1.bed	SRS380301_1.bed	C2F5JACXX_1_CACTCA_1.bed	SRS380366_1.bed	C2NR9ACXX_1_AAATGC_1.bed	SRS380287_1.bed	C2PJTACXX_5_CTAGCT_1.bed	C2F7PACXX_3_CCGCAA_1.bed	C2F7PACXX_8_CGAGAA_1.bed	C2F5JACXX_5_GCCTTA_1.bed	C2EJBACXX_1_CCTTAG_1.bed	SRS380331_1.bed	SRS380293_1.bed	SRS380289_1.bed	SRS380377_1.bed	SRS380437_1.bed	C2PJTACXX_8_ATGAGC_1.bed	SRS380436_1.bed	C2F7PACXX_8_AGCGCT_1.bed	SRS380343_1.bed	C2F7PACXX_5_GCTCCA_1.bed	C2NR9ACXX_7_CATTTT_1.bed	C2NR9ACXX_1_AAGGAC_1.bed	C37FTACXX_8_TGACCA_1.bed	C2PNJACXX_3_TCGAAG_1.bed	C2F7PACXX_5_GTAGAG_1.bed	SRS380375_1.bed	C2EJBACXX_8_ACTGAT_1.bed	C2F8BACXX_8_AGGTTT_1.bed	C37FTACXX_5_TGCTGG_1.bed	SRS616789_1.bed	SRS380392_1.bed
NDUFA5:ENSG00000128609:E3.1-E5.2|ENSG00000128609:E3.1-E4.1	0.510574018	0.567567568	0.957746479	0.627906977	0.666666667	0.616438356	0.972222222	0.857142857	1	0.836956522	0.563380282	1	0.435897436	0.923913043	0.8	0.550420168	0.660714286	0.850746269	0.52173913	1	0.774193548	0.848484848	0.704918033	0.742138365	0.651162791	0.875	0.761437908	0.625806452	0.127562642	0.59223301	0.578125	0.813333333	0.529147982		0.642335766	0.618421053	0.815533981	0.859375	0.818181818	0.7375	0.675675676	0.668571429	0.668571429	0.70212766	0.313432836	0.436363636	0.52360515	0.731707317	0.744047619	0.732142857	0.954545455	0.736526946	0.714285714	0.890756303	0.386363636	0.643776824	0.489583333	0.585635359	0.891891892	0.59352518	0.877862595	0.597765363	0.814285714	0.868852459	0.896	0.271028037	0.849315068	0.614864865	0.633136095	0.830188679	0.451977401	0.352422907	0.535836177	0.6875	0.613445378	0.664634146	0.397660819	0.330033003	0.95862069	0.263157895	0.423809524	0.233502538	0.841584158
SERGEF:ENSG00000129158:E17.1-E23.1|ENSG00000129158:E22.2-I22.1_17866879	0.672727273	0.852941176	0.828125	0.723404255	0.891891892	0.783783784	0.873239437	0.830188679	1	0.8875	1	0.965517241	0.8	0.717647059	0.793103448	0.761904762	0.88	0.707317073	0.470588235	1	0.76744186	1	0.94	0.724489796	0.818181818	0.727272727	0.787878788	0.98245614	0.857142857	0.782608696	0.943396226	0.860869565	0.736842105		0.666666667	0.830769231	0.692307692	0.9	0.869047619	0.523809524	0.75	1	0.769230769	0.865384615	0.625	0.537037037	1	0.763888889	0.628318584	0.847826087	0.862903226	0.767857143	0.725490196	0.59	0.466666667	0.953846154	0.613333333	0.8	0.942857143		0.852459016	0.842105263	0.711864407	0.817391304	1		0.917127072	0.816568047	0.712871287	0.470588235	0.734177215	0	0.64	0.714285714	0.84375	0.923076923	0.186046512	0.805555556	0.846153846	0.636363636	0.771428571	0.575757576	0.844444444
ILF3:ENSG00000129351:E14.5-E15.1|ENSG00000129351:E14.6-I14.1	0.436141304	0.670926518	0.939297125	0.395139514	0.680942184	0.624483044	0.836990596	0.966887417	0.571428571	0.474048443	0.8425	0.895	0.434444444	0.722797927	0.61875	0.600928074	0.123957092	0.67761807	0.78	1	0.803278689	0.777439024	0.840776699	0.400345125	0.230492981	0.426395939	0.428662016	0.414789139	0.290082028	0.785388128	0.62	0.642225032	0.174936922		0.367061356	0.561349693	0.707286432	0.725409836	0.465870307	0.715447154	0.412987013	0.997260274	0.403546099	0.475210477	0.332207968	0.28	0.657505285	0.315830721	0.386250886	0.320239112	0.50802139	0.397599127	0.526864475	0.713483146	0.2816	0.564583333	0.393155259	0.534798535	0.549356223	0.761111111	0.761363636	0.543859649	0.253496503	0.564063685	0.662473795	0.395964691	0.575433912	0.234135667	0.316144578	0.555214724	0.225961538	0.428341385	0.572104019	0.680129241	0.555956679	0.533333333	0.816993464	0.287453184	0.459387483	0.205673759	0.566820276	0.426070764	0.5280837
RAB2B:ENSG00000129472:E5.1-I5.1|ENSG00000129472:E5.1-E6.1	0.425287356	0	0	0	0.142857143	0.243243243	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0.25	0.224358974		0.054495913	0	0	0	0	0	0.123853211		0	0	0.125	0	0	0.07826087	0	0	0	0	0.158653846	0.391304348	0.138888889	0	0	0	0	0.039548023	0.056451613	0	0.072961373	0	0.057142857	0	0	0		0.288461538	0.088235294	0	0.583333333	0.111888112	0	0.24137931	0.097222222	0.769230769	0.141791045	0	0	0.707317073	0	0.256410256	0.413043478	0.108433735	0.092105263	0.261904762	0.289855072	0.25862069	0
RAB2B:ENSG00000129472:E5.1-E6.1|ENSG00000129472:E5.1-I5.1	0.429824561	0.5	1	1	0.630630631	0.553191489	1		1	0.965517241	1	1	0.826086957	0.706896552	0.692307692	0.851851852	0.666666667	0.9			1	1	1	0.609756098	0.603351955		0.792857143	0.901234568	0.842391304	0.847826087	0.95	0.988235294	0.723577236		0.81512605	0.8	0.7	1	0.923076923	0.801587302	0.588235294	1	0.909574468	0.915254237	0.732217573	0.358490566	0.644444444	0.934210526	0.694117647	0.926829268	0.930232558	0.844559585	0.843434343	0.95	0.853658537	1	0.822580645	0.904761905	0.714285714	1		0.616666667	0.801801802	0.943396226	0.357142857	0.720238095	0.98	0.564102564	0.738095238	0.15	0.675324675	1	0.775	0.224489796	0.830188679	0.591836735	0.481481481	0.694822888	0.744444444	0.610526316	0.44047619	0.594202899	0.973509934
RAB2B:ENSG00000129472:I5.1-E6.1|ENSG00000129472:E5.1-E6.1	0.233766234	0	0	0	0.163265306	0.184210526	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0.15625	0.133802817		0.072864322	0	0	0	0	0	0.097222222		0	0	0.126984127	0	0	0.094017094	0	0	0	0	0.111650485	0.2	0.175	0	0	0	0	0.049180328	0.032171582	0	0.026200873	0	0.028901734	0	0	0		0.111111111	0.088235294	0	0.285714286	0.125	0	0.3125	0.104575163	0.7	0.053435115	0	0	0.4	0	0.256410256	0.228571429	0.063829787	0.109756098	0.150684932	0.203125	0.166666667	0
RAB2B:ENSG00000129472:E7.3-I8.2|ENSG00000129472:I7.1-I8.2	0.826446281	1	1	1	1	1				0.789473684	0.6	1	1	1		0.676470588	1	1					1	0.810810811	0.853846154		0.879003559	0.978021978	0.884615385	1	1	0.965517241	0.867132867		0.830357143	0.730769231	1	1	1	0.976470588			0.791666667	1	0.858585859	1	0.73015873	1	0.973684211	0.786666667	0.848484848	0.992248062	1		0.904109589	1	0.968421053	1	1	1	1		0.745454545	0.816091954	0.5	0.824817518	1	0.709677419	0.822033898	0.803921569	0.777777778	0.730769231	0.761904762		0.981818182	1	0.56	0.771689498	1	1	0.821428571	0.728571429	0.991071429
RHBDF2:ENSG00000129667:E14.1-E15.1|ENSG00000129667:I14.1-E15.1	0.510204082	0.715686275	1	1	0.438596491	0.457627119	1		1	0.773722628	1	1	0.55	0.56097561	0.521126761	1	0.176470588	0.846153846		1	0.708333333	1	1	1	0.795698925	0.866666667	1	0.555555556	0.3	1	1	1	0.222222222		0.553571429	1	1	1	0.766666667	0.622222222	1		0.429577465	0.56	1			0.631578947	0.952380952	0.605633803	0.860606061	1	0.535714286	1	0.909090909	1	0.419889503	1	0.423728814		1	0.52173913	0.487804878	0.815789474	1	0.278688525	1		0.458333333	1	0.391304348	0	1	1	0.548387097	0.62962963	0.617021277	0.510638298	0.416666667	0		0.387755102	0.817142857
MAU2:ENSG00000129933:E1.3-E4.1|ENSG00000129933:E2.1-I2.1	0.312236287	0.854545455	1	0.873239437	0.636363636	0.729411765	0.713043478	0.954545455	1	0.505617978	0.76	0.548387097	0.265625	0.527272727	0.818181818	0.617021277	0.678571429	0.893939394	0.736842105	1	0.638888889	0.873239437	0.785714286	0.538461538	0.384615385	0.666666667	0.348	0.59	0.458333333	0.52	0.907692308	0.671497585	0.452513966		0.19266055	0.791666667	0.63546798	0.90625	0.731707317	0.602739726	0.676470588	0.815789474	0.279141104	0.476510067	0.21969697	0.25974026	0.477707006	0.454545455	0.626262626	0.417391304	0.67768595	0.356363636	0.40625	0.620689655	0.114285714	0.732142857	0.480225989	0.924528302	0.970588235	1	0.633333333	0.58490566	0.711864407	0.596385542	0.586956522	0.178378378	0.763636364	0.708333333	0.281045752	0.430379747	0.445783133	0.497237569	0.814569536	0.469135802	0.757575758	0.79	0.480952381	0.390374332	0.294117647	0.291866029	0.34375	0.426086957	0.648780488
MAU2:ENSG00000129933:E4.1-E5.1|ENSG00000129933:E4.1-I4.1	0.447204969	0.761904762	1	0.818181818	0.605263158	0.424242424	0.204545455	0.96875	0.740740741	0.704225352	0.5	0.736842105	0.88	0.647058824		0.866666667	1	0.705882353	0.736842105		0.409090909	0.357142857	0.076923077	0.25	0.333333333	0.428571429	0.423076923	0.515789474	0.6	0.245901639	0.888888889	0.38	0.464516129		0.251748252	0.642857143	0.5	1	0.388888889	0.622754491	0.333333333	0.5625	0.351851852	0.315217391	0.210116732	0.5625	0.577777778	0.472	0.694444444	0.545454545	0.445652174	0.599009901	0.651757188	0.52	0.333333333	0.38	0.658385093	0.894736842			0.92	0.75	0.183098592	0.38961039	0.245614035	0.479674797	0.767857143	0.317073171	0.540983607	0.896551724	0.601190476	0.29787234	0.457142857	0.571428571	0.6	0.425	0.081967213	0.676666667	0.22826087	0.14893617	0.258064516	0.444444444	0.536585366
MAU2:ENSG00000129933:E4.1-I4.1|ENSG00000129933:E4.1-E5.1	0.369565217	0	0	0	0.147058824	0.303571429	0	0	0	0.083333333	0	0	0	0		0	0	0	0		0	0	0	0.378378378	0.424657534	0	0.368421053	0.164383562	0	0.476190476	0	0.2	0.25		0.556603774	0	0.238095238	0	0	0.087837838	0	0	0.492857143	0.424242424	0.583333333	0	0	0.255319149	0	0.25	0.1875	0.147058824	0.165441176	0	0.457627119	0.205128205	0.180555556	0			0	0	0.54	0.371428571	0.204545455	0.37962963	0	0.275862069	0.205882353	0	0.144827586	0.24137931	0	0	0	0.323529412	0.421052632	0.111969112	0.456790123	0.289473684	0.586956522	0.233333333	0.106666667
C6orf70:ENSG00000130023:E13.1-E14.2|ENSG00000130023:E13.1-I13.1	0.417266187	0.857142857		0.625	1	0.714285714	1			0.805555556		1	0.823529412	1		0.609756098	1	1		1			1	0.745901639	0.857142857	1	0.958333333	1	0.882352941	0.303030303	0.794871795	0.852941176	1		0.729166667	1	0.841269841	0.96	1	0.952380952	1	1		1	0.672413793	0.317073171	0.9	0.6875	0.781609195	0.677777778	0.92	0.884615385	0.939393939	0.714285714	0.878787879	1	0.820512821		1		0.928571429	0.88	0.854166667	0.928571429	0.6875	0.983333333	0.844444444	1	0.909090909	1	0.794871795	0.346153846	0.557377049	0.454545455	0.630434783	0.805555556	0.75	0.488636364	0.47826087	0.364705882	0.620689655	0.513513514	0.979591837
EFCAB4B:ENSG00000130038:E13.1-E14.1|ENSG00000130038:E12.1-E14.1	0.846153846	0.885714286		0.8	1	0.75	1	1	0.6	0.885714286	1	0.791666667	0.875	0.964285714	1	0.814814815	1	1	0			0.793103448	1	0.906976744	0.833333333	0.733333333	0.695652174	0.941176471	0.777777778		0.775	0.862745098	0.941176471		0.470588235	0.952380952	0.924528302	0.96	0.714285714	0.681818182	0.564102564		1	0.717391304	1	1		0.793103448	0.926470588	0.954545455	0.871794872	0.843373494	0.833333333	0.981481481	0.666666667	0.831168831	0.8		1	0.909090909	0.538461538		0.68	0.858974359	1	0.578947368	0.833333333	0.826086957	0.863636364	1	0.659574468		0.790697674	0.678571429	0.666666667	0.928571429		0.772727273	0.19047619	0	0.772727273	0.738095238	0.862318841
GTPBP3:ENSG00000130299:E2.34-E3.1|ENSG00000130299:E2.34-I2.1	0.490196078	1	1	1		1	0.674418605	0.65625		0.677966102		1	1	1		0.285714286	0.59375	0.64516129	1			1	1	0.755555556	1		0.411764706	1		1	1	1	0.1875		1	1	0.684210526	1	1	0.542857143	0.568181818		0.3	0.597938144	0.631578947	1		0.783783784	0.756613757	0.65	0.798076923	0.561403509	0.490196078	1	0.323529412	1	0.534246575	1		1	1		0.325	0.72815534	0.333333333	0.129032258	0.782608696	1	0.743589744		0.588235294		1	0.76	1	0.519230769		0.691275168	0.029411765	1	0.583333333	0.482758621	0.743055556
GTPBP3:ENSG00000130299:I2.1-E3.1|ENSG00000130299:E2.34-E3.1	0.358974359	0	0	0		0	0.216216216	0.192307692		0.130434783		0	0	0		0.555555556	0.208333333	0.130434783	0			0	0	0.093333333	0		0.25	0		0	0	0	0.739130435		0	0	0.151515152	0	0	0.269230769	0.21875		0.272727273	0.2625	0.225806452	0		0.15942029	0.141176471	0.22	0.117021277	0.288888889	0.315068493	0	0.45	0	0.338983051	0		0	0		0.434782609	0.117647059	0.555555556	0.714285714	0.120481928	0	0.13		0.253731343		0	0	0	0.325		0.165354331	0.684210526	0	0.185185185	0.391304348	0.104
SLC27A1:ENSG00000130304:E12.1-E13.1|ENSG00000130304:E12.2-I12.1	0.904761905	0.9375	0.666666667	1	0.75	0.846153846	0.866666667	1		0.672413793	1	1	0.157894737	0.909090909	1	1		0.235294118		0		0.723076923	0.9	0.465753425	0.532467532	1	0.897959184	0.480769231	0.833333333		0.842105263	0.716666667	1		0.6875	0.520833333	0.866666667	1	0.673076923	1	1	0.857142857	0.642857143	0.603773585				0.539007092	0.602040816	0.5	0.884615385	0.576923077	0.464285714	1	0.346153846		0.849056604		0.620689655		1	0.6	0.54368932	0.632478632		0.888888889	0.931034483		0.574074074	1	0.275	0	0.620253165	0.857142857	0.782608696	0.454545455		0.373134328	0.75		0.666666667	0.352941176	0.566929134
SLC27A1:ENSG00000130304:E12.2-I12.1|ENSG00000130304:E12.1-E13.1	0	0	0	0	0	0	0	0		0.163461538	0	0	0.48	0	0	0		0		0		0	0	0.416666667	0.208955224	0	0	0.369565217	0		0	0.203703704	0		0	0.279069767	0	0	0	0	0	0	0	0.188888889				0.327731092	0.192771084	0.228571429	0	0.123076923	0.204545455	0	0.4		0		0		0	0	0.185185185	0.140186916		0	0		0.239130435	0	0.606060606	1	0.211267606	0	0	0.421052632		0.333333333	0		0	0.538461538	0.276190476
NDUFA10:ENSG00000130414:E6.3-E8.2|ENSG00000130414:I7.1-E8.1	0.461148649	0.68115942	0.986175115	0.832258065	0.938356164	0.797235023	1	0.5	0.703296703	0.731531532	0.975124378	0.992424242	0.598425197	0.933045356	1	0.675767918	0.779270633	0.953804348	0.890510949	1	0.911764706	1	0.98951049	0.466244726	0.715384615	1	0.774193548	0.671821306	0.607985481	0.766816143	0.802494802	0.713661202	0.373433584		0.749027237	0.755639098	0.774418605	0.984771574	0.841995842	0.704918033	0.79704797	0.986046512	0.543026706	0.743157895	0.413162706	0.728813559	0.576576577	0.531545741	0.698754247	0.704584041	0.905133929	0.776988636	0.658536585	1	0.378973105	0.628078818	0.551075269	0.721682848	0.948148148	1	0.968287526	0.543624161	0.714285714	0.878213802	0.778145695	0.443678161	0.911714771	0.835470085	0.567114094	0.974576271	0.542600897	0.29588015	0.564617315	0.679245283	0.530092593	0.762312634	0.707142857	0.386174017	0.581818182	0.367041199	0.751308901	0.408108108	0.84947839
SSBP4:ENSG00000130511:E10.1-E11.2|ENSG00000130511:E9.1-E11.2	0.425213675	0.435146444	0.519522777	0.697916667	0.668181818	0.380073801	0.41740675	0.459016393	0.618448637	0.703319502	0.666666667	0.720547945	0.709677419	0.565982405	0.669950739	0.489690722	0.356097561	0.651214128	0.591666667	0.594936709	0.733333333	0.806324111	0.761348898	0.964285714	0.727272727	0.486577181	0.761904762	0.694656489	0.376623377	0.41025641	0.443729904	0.88030888	0.709677419		0.789808917	0.587822014	0.618243243	0.688016529	0.496350365	0.695652174	0.661354582	0.785714286	0.619047619	0.333948339	0.411764706	0.573913043	0.7	0.596153846	0.448669202	0.68202765	0.640256959	0.72027972	0.747945205	0.831967213	0.434782609	0.70531401	0.484693878	0.53968254	0.634615385	0.833935018	0.567209776	0.404166667	0.613861386	0.575396825	0.723905724	0.259574468	0.366818874	0.235772358	0.529100529	0.700389105	0.304347826	0.305555556	0.686915888	0.591584158	0.556338028	0.252707581	0.598360656	0.342205323	0.815789474	0.341463415	0.482758621	0.435294118	0.685800604
SSBP4:ENSG00000130511:E9.1-E10.1|ENSG00000130511:E9.1-E11.2	0.513513514	0.523809524	0.693143245	0.779693487	0.784916201	0.599045346	0.615568862	0.687203791	0.768447837	0.693675889	0.728813559	0.84720121	0.775641026	0.81221374	0.848780488	0.631782946	0.630769231	0.810344828	0.687898089	0.855140187	0.845559846	0.895187166	0.889394925	0.976377953	0.765909091	0.647465438	0.732142857	0.722772277	0.41025641	0.460093897	0.521008403	0.84	0.816326531		0.818681319	0.760504202	0.761099366	0.786435786	0.612137203	0.676300578	0.771794872	0.865248227	0.657894737	0.380097879	0.545454545	0.777777778	0.896551724	0.664	0.437262357	0.663414634	0.683673469	0.703703704	0.652830189	0.908333333	0.5	0.775735294	0.534562212	0.49122807	0.817307692	0.886419753	0.740085418	0.644670051	0.68907563	0.619230769	0.865125241	0.363057325	0.388467375	0.49742268	0.538641686	0.84057971	0.347266881	0.589285714	0.789830508	0.774607703	0.585526316	0.355140187	0.701219512	0.3307393	0.86636971	0.649350649	0.604712042	0.535714286	0.656097561
LSP1:ENSG00000130592:E21.2-E22.1|ENSG00000130592:I21.1_1910839-E22.1	0.559395248	0.980168269	0.996904025	0.81533101	0.446808511	0.965174129	0.993621545	0.15625	0.86416185	0.91301273	0.958198198	0.883540373	0.736286063	0.87886259	0.686507937	0.793577982	0.399515738	0.772305496	0.705128205	0.947177628	0.853354134	0.847719298	0.104508197	0.996240602	0.774247492	0.03030303	1	0.934210526	0.835443038	0.610586011	0.977667494	0.98447205	0.916666667		0.634285714	0.87398374	0.757842387	0.974307641	0.972125436	0.709946397	0.680981595	0.552631579	0.913710451	0.923515231	0.911304348	0.418511066	0.765625	0.930294906	0.251633987	0.82304038	0.879977566	0.744588745	0.693333333	0.985902256	0.767105263	0.983514672	0.823147647	0.649253731	0.893028846	0.387804878	0.988929889	0.900552486	0.937954435	0.89676512	0.742834707	0.89346247	0.84295846	0.345826235	0.664025357	0.384615385	0.265748031	0.285714286	0.845360825	0.721681832	0.538922156	0.906394199	0.894736842	0.119047619	0.752380952	0.266666667	0.269607843	0.924927114	0.941476622
OSBPL2:ENSG00000130703:E15.1-E16.2|ENSG00000130703:I15.1_60866400-E16.2	0.770491803	0.604651163	0.96	0.878787879	0.51	0.740740741	0.954545455	0.454545455	1	0.847222222	0.923913043	1	0.785714286	0.3	0.857142857	0.722222222	0.816901408	0.684210526	0.304347826		0.944444444	0.652173913	0.666666667	0.855072464	0.670588235	1	0.576923077	0.817460317	0.796116505	0.776785714	0.861111111	0.93442623	0.931623932		0.591549296	0.886363636	0.669354839	0.926829268	0.463414634	0.940594059	0.957142857	0.6	0.415948276	0.76119403	0.735294118	0.418181818	0.991304348	0.711267606	0.876190476	0.424657534	0.376923077	0.559055118	0.947368421	0.761904762	0.97260274	0.793650794	0.43003413	0.655172414	0.428571429	0.972972973	0.928571429	0.974025974	0.967741935	0.724770642	0.914285714	0.987341772	0.796116505	0.794871795	0.884297521	0.916666667	0.430693069	0.916666667	0.917721519	0.891891892	0.983606557	0.814814815	0.966666667	0.933333333	0.941176471	0.9375	0.673913043	0.775700935	0.951612903
CLIP1:ENSG00000130779:E6.3-E7.1|ENSG00000130779:E6.3-I6.1_122854984	0.75862069	1		0.9375	0.226415094	0.75862069	1		0	0.946808511	0.88	0.735294118	0.704545455	0.577777778	0.076923077	0.54		0.545454545	0		0.347826087	1	0.46875	0.965517241	0.776595745		0.434782609	0.911111111	0.833333333	0.80952381	0.85	0.96	0.821917808		0.6	0.828571429	0.692307692	0.611111111	0.717948718	0.730769231	0.9	0.666666667	0.723404255	0.882352941	0.865030675	0.666666667	0.428571429	0.962264151	0.930693069	0.706896552	0.895833333	0.805309735	0.521126761	0.96875	0.728813559		0.97810219	0.476923077	0.5	0.818181818	0.777777778	0.704918033	0.926470588	0.828571429		0.852564103	0.962962963		0.805555556	0.576923077	0.875	0.817073171	0.985294118	0.724137931	0.84	0.857142857	0.868421053	0.828571429	0.8		0.666666667	0.757575758	0.988095238
ZNF426:ENSG00000130818:E5.1-E6.1|ENSG00000130818:E5.1-I5.1	0.423529412	0.947368421	1	0.793103448	0.386666667	0.419354839				0.875	1	1	0.945945946	1		0.666666667	0.333333333	1	0.282051282				0.5	0.888888889	0.738461538		0.494949495	0.67816092	0.767857143	0.517241379	0.375	0.565656566	0.708333333		0.25	0.387096774	0.372093023		0.484848485	0.569767442	0.588235294	0.362318841	0.404761905	0.333333333	0.65	0.50877193	0.519230769	1	0.760869565	0.352941176	0.685714286	0.826923077	0.306748466	0.057142857	0.296703297		0.838709677		1	1	0	1	1	0.491525424	1	0.2890625	0.75	1	0.716981132	0.4375	0.817073171	0.75	0.925925926	0.80952381	0.866666667	0.814814815	0.704081633	0.49047619	0.952380952	0.976190476	0.260869565	0.888888889	0.869565217
RFTN1:ENSG00000131378:E17.1-E19.1|ENSG00000131378:E16.1-E19.1	0.920353982	0.769230769	1	1	0.6	0.87755102	1	1		0.943925234	0.7875	1	0.829787234	0.75	1	0.842105263	0.739837398	0.852272727		1	0.923076923	1	1	1	0.794871795	1	0.857142857	0.75	0.5625	0.928571429	0.885714286	0.945454545	0.944444444		0.943396226	1	0.735483871	0.827586207	1	0.867924528	0.933333333	1	0.902985075	0.902597403	0.923076923	1	0.571428571	0.840277778	0.862068966	0.884057971	0.957831325	0.870967742	0.875	0.914285714	0.777777778		0.921568627	1	0.675675676		1	0.894736842	0.78021978	0.951754386	0.887323944	0.619047619	0.965909091		0.797619048	0.324324324	0.896551724	0.25	0.785714286	1	0.8	1	0.823529412	0.839285714	0.967320261	0.285714286	0.947368421	0.675675676	0.943620178
ZFYVE20:ENSG00000131381:E3.1_15138059-E4.1|ENSG00000131381:E3.1-E4.1	0.421052632			0.230769231		0.551724138				0.394736842	0.46	0.65	0.47826087	0.3125	0.555555556	0	0.441860465	1					0.8	0.277777778	0.486486486		0.387096774	0.295454545	0.4	0.375	0.65	0.5	0.1		0.344827586		0.34375	0.413793103	0.44	0.4	0.266666667	0.529411765	0.37254902	0.573770492	0.50617284	0.644444444	0.740740741	0.254545455	0.303030303	0.28358209	0.333333333	0.535714286	0.524271845	0.277777778	0.361445783	0.2	0.458333333	0.482758621	0	0.181818182	0.666666667	0.636363636	0.254901961	0.458333333	0	0.5	0.333333333	0	0.414141414		0.4		0.35	0.428571429	0.272727273	0	0.06122449	0.27027027	0.384615385	0.8	0.315789474	0.40625	0.227272727
PSMC3IP:ENSG00000131470:I4.1-E5.1|ENSG00000131470:E2.1-I6.2		0	0	0	0.2	0.425	0			0	0	0		0			0	0	0		0	0	0	0.209677419	0	0	0	0	0.4	0	0	0.32	0		0		0	0	0	0.285714286	0		0	0	0	0.541666667	0.296875	0	0	0	0	0	0	0		0.090909091	0		0	0	0	0	0.482758621	0	0		0	0	0	0	0	0	0		0.75	0	0.5625	0.227848101	0.416666667	0.6		0	0
PSMC3IP:ENSG00000131470:I5.1-E6.1|ENSG00000131470:E2.1-I6.2	0.861111111	0	0	0	0	0.28125	0			0	0	0.132075472	0.588235294	0			0.183098592	0	0		0	0	0	0.140350877	0.185185185	0	0	0	0.55	0	0.263157895	0.552631579	0.493670886		0		0.419354839	0	0	0.347826087	0		0.577777778	0.176470588	0.462962963	0	0.196428571	0.292682927	0.092307692	0.266666667	0.203389831	0.395348837	0.448979592	0	0.805555556	0	0.240740741		0	0	0	0	0.25	0.135135135	0	0.5	0.116666667	0	0.205357143	0.375	0.396226415	0.5	0.129032258		0.666666667	0.4	0.5625	0.357894737	0.416666667	0.692307692	0.461538462	0.516129032	0.134020619
PSMC3IP:ENSG00000131470:E2.1-I6.2|ENSG00000131470:I5.1-E6.1	0.058139535	0.651515152	1	1	0.727272727	0.283783784	1			0.933333333	1	0.867924528	0.260869565	1			0.816901408	1	1		1	1	1	0.433628319	0.41509434	1	1	1	0.151260504	1	0.736842105	0.168316832	0.215909091		0.309090909	0.235294118	0.257142857	1	0.933333333	0.405405405	1		0.213483146	0.666666667	0.233870968	0.34375	0.494505495	0.527272727	0.842857143	0.578947368	0.762711864	0.456140351	0.310344828	1	0.058333333	0.64516129	0.449438202		1	1	1	1	0.25862069	0.837837838	1	0.131578947	0.8	1	0.489010989	0.375	0.508474576	0.458333333	0.776119403		0.057692308	0.4	0.14893617	0.393103448	0.304347826	0.125	0.189189189	0.191780822	0.646153846
ANKHD1:ENSG00000131503:E32.1-E35.1_139918555|ENSG00000131503:E32.2-E35.1_139918555	0.247706422	0.130434783	0.307692308	0.204081633	0.063829787	0.204545455		0		0.482758621	0.394736842	0.545454545	0.295081967	0.166666667	0.423076923	0.123809524	0.714285714	0.555555556	0.073170732		0.25			0.238095238	0.142857143		0.219354839	0.425	0.491525424	0.253623188	0.363636364	0.276785714	0.357894737		0.298507463	0.217391304	0.213903743		0.428571429	0.219178082	0.444444444	0.056603774	0.292682927	0.375	0.199052133	0.391304348	0.174418605	0.53125	0.527777778	0.333333333	0.416666667	0.411111111	0.220779221	0.275	0.2	0	0.432835821	0.069767442	0.416666667	0.5	0.4	0.242424242	0.254237288	0.459459459	0	0.305785124	0	0.189189189	0.457142857	0.15942029	0.365853659	0.163179916	0.135338346	0.164948454	0.215517241	0.130434783	0.137931034	0.35483871	0.021428571	0.219512195	0.168539326	0.227272727	0
